#1
double table(8761,2)
# Time [s]	Q_flow [W]
1.724040000000000000e+07 1.822333500292449457e+02
1.724400000000000000e+07 1.483774563813240661e+02
1.724760000000000000e+07 3.848633927219217981e+02
1.725120000000000000e+07 1.620208776483659676e+02
1.725480000000000000e+07 9.077190535366204927e+01
1.725840000000000000e+07 3.646509203410428199e+02
1.726200000000000000e+07 3.985068020947010723e+02
1.726560000000000000e+07 2.494398182857188146e+02
1.726920000000000000e+07 1.119950037635335747e+02
1.727280000000000000e+07 5.186338000034719187e+01
1.727640000000000000e+07 5.143582982446769591e+01
1.728000000000000000e+07 5.143582982446769591e+01
1.728360000000000000e+07 8.167629519221515011e+01
1.728720000000000000e+07 5.143582982446769591e+01
1.729080000000000000e+07 5.143582982446769591e+01
1.729440000000000000e+07 5.143582982446769591e+01
1.729800000000000000e+07 1.119950037635335747e+02
1.730160000000000000e+07 5.127072900152952570e+02
1.730520000000000000e+07 1.197910122773459989e+03
1.730880000000000000e+07 6.501520927209580805e+02
1.731240000000000000e+07 6.531839351251479684e+02
1.731600000000000000e+07 5.143582982446769591e+01
1.731960000000000000e+07 2.620726135237681547e+02
1.732320000000000000e+07 1.822333500292449457e+02
1.732680000000000000e+07 2.696522906665977644e+02
1.733040000000000000e+07 1.807174051163650290e+02
1.733400000000000000e+07 1.119950037635335747e+02
1.733760000000000000e+07 2.085095664565959623e+02
1.734120000000000000e+07 4.636920065544078398e+02
1.734480000000000000e+07 1.968873853532765850e+02
1.734840000000000000e+07 7.207537196185376160e+01
1.735200000000000000e+07 1.746536728864153361e+02
1.735560000000000000e+07 1.594943186007561167e+02
1.735920000000000000e+07 1.018892302054908043e+02
1.736280000000000000e+07 5.143582982446769591e+01
1.736640000000000000e+07 6.954881291424388223e+01
1.737000000000000000e+07 5.143582982446769591e+01
1.737360000000000000e+07 5.143582982446769591e+01
1.737720000000000000e+07 5.143582982446769591e+01
1.738080000000000000e+07 7.207537196185376160e+01
1.738440000000000000e+07 2.418601411428892050e+02
1.738800000000000000e+07 8.825954774462753676e+02
1.739160000000000000e+07 6.774389114665166289e+02
1.739520000000000000e+07 8.765317932598178459e+02
1.739880000000000000e+07 6.799654705141265367e+02
1.740240000000000000e+07 4.015386919204609057e+02
1.740600000000000000e+07 1.246277990015829431e+02
1.740960000000000000e+07 1.221012399539730637e+02
1.741320000000000000e+07 5.143582982446769591e+01
1.741680000000000000e+07 3.222047235990401077e+02
1.742040000000000000e+07 3.444384479601638418e+02
1.742400000000000000e+07 1.645474366959758186e+02
1.742760000000000000e+07 2.494398182857188146e+02
1.743120000000000000e+07 2.044670624961061947e+02
1.743480000000000000e+07 1.069418856683138586e+02
1.743840000000000000e+07 5.143582982446769591e+01
1.744200000000000000e+07 3.459543691622588426e+02
1.744560000000000000e+07 6.045548026308875933e+01
1.744920000000000000e+07 5.143582982446769591e+01
1.745280000000000000e+07 6.449569481902415191e+01
1.745640000000000000e+07 1.407977792384944564e+02
1.746000000000000000e+07 5.143582982446769591e+01
1.746360000000000000e+07 5.143582982446769591e+01
1.746720000000000000e+07 5.143582982446769591e+01
1.747080000000000000e+07 4.121502114674804602e+02
1.747440000000000000e+07 6.572264390856378213e+02
1.747800000000000000e+07 3.858740068566517039e+02
1.748160000000000000e+07 5.799137227444618929e+02
1.748520000000000000e+07 6.324661793876889533e+02
1.748880000000000000e+07 1.119950037635335747e+02
1.749240000000000000e+07 2.893594559801117043e+02
1.749600000000000000e+07 1.721271138388054283e+02
1.749960000000000000e+07 2.443867001904991128e+02
1.750320000000000000e+07 1.221012399539730637e+02
1.750680000000000000e+07 1.842545901152272165e+02
1.751040000000000000e+07 2.196264167817653856e+02
1.751400000000000000e+07 1.119950037635335747e+02
1.751760000000000000e+07 6.637955020937374684e+02
1.752120000000000000e+07 2.681363457537178761e+02
1.752480000000000000e+07 7.308599202816698437e+01
1.752840000000000000e+07 9.178253138265462496e+01
1.753200000000000000e+07 1.119948376325586565e+02
1.753560000000000000e+07 5.143582982446769591e+01
1.753920000000000000e+07 6.954881291424388223e+01
1.754280000000000000e+07 5.143582982446769591e+01
1.754640000000000000e+07 5.143582982446769591e+01
1.755000000000000000e+07 5.143582982446769591e+01
1.755360000000000000e+07 5.143582982446769591e+01
1.755720000000000000e+07 1.918342672580568262e+02
1.756080000000000000e+07 1.047832477252697345e+03
1.756440000000000000e+07 1.152432059916482331e+03
1.756800000000000000e+07 4.333732979830894578e+02
1.757160000000000000e+07 2.019405034484962869e+02
1.757520000000000000e+07 2.120467396389357759e+02
1.757880000000000000e+07 8.925597233504473138e+01
1.758240000000000000e+07 5.143582982446769591e+01
1.758600000000000000e+07 1.746536728864153361e+02
1.758960000000000000e+07 2.105308184368407751e+02
1.759320000000000000e+07 1.721271138388054283e+02
1.759680000000000000e+07 1.246277990015829431e+02
1.760040000000000000e+07 3.110878495630856833e+02
1.760400000000000000e+07 3.985068020947010723e+02
1.760760000000000000e+07 1.483774563813240661e+02
1.761120000000000000e+07 2.822850859046471328e+02
1.761480000000000000e+07 1.696005547911956057e+02
1.761840000000000000e+07 2.069933368588165763e+02
1.762200000000000000e+07 5.143582982446769591e+01
1.762560000000000000e+07 6.449569481902415191e+01
1.762920000000000000e+07 8.167629519221515011e+01
1.763280000000000000e+07 6.196913577141429386e+01
1.763640000000000000e+07 5.143582982446769591e+01
1.764000000000000000e+07 5.143582982446769591e+01
1.764360000000000000e+07 1.771802319340251870e+02
1.764720000000000000e+07 1.196899461061679631e+03
1.765080000000000000e+07 8.138731475367598023e+02
1.765440000000000000e+07 1.018887675730941140e+02
1.765800000000000000e+07 3.120984874086005334e+02
1.766160000000000000e+07 3.661668415431378207e+02
1.766520000000000000e+07 7.207537196185376160e+01
1.766880000000000000e+07 7.207537196185376160e+01
1.767240000000000000e+07 3.222047235990401077e+02
1.767600000000000000e+07 2.858222590869870032e+02
1.767960000000000000e+07 2.069936215437160172e+02
1.768320000000000000e+07 2.170998577341555063e+02
1.768680000000000000e+07 2.772319678094273740e+02
1.769040000000000000e+07 1.696005547911956057e+02
1.769400000000000000e+07 1.645474366959758186e+02
1.769760000000000000e+07 8.925597233504473138e+01
1.770120000000000000e+07 4.924948176344162221e+02
1.770480000000000000e+07 5.186642266155494951e+01
1.770840000000000000e+07 5.143582982446769591e+01
1.771200000000000000e+07 5.143582982446769591e+01
1.771560000000000000e+07 5.143582982446769591e+01
1.771920000000000000e+07 5.143582982446769591e+01
1.772280000000000000e+07 5.143582982446769591e+01
1.772640000000000000e+07 8.167629519221515011e+01
1.773000000000000000e+07 6.196913577141429386e+01
1.773360000000000000e+07 1.291898043159074405e+03
1.773720000000000000e+07 7.739534860538416297e+02
1.774080000000000000e+07 5.713234314669022069e+02
1.774440000000000000e+07 1.221012399539730637e+02
1.774800000000000000e+07 1.519146414579264786e+02
1.775160000000000000e+07 3.222047235990401077e+02
1.775520000000000000e+07 8.420285423982501527e+01
1.775880000000000000e+07 6.954881291424388223e+01
1.776240000000000000e+07 5.521215732207532483e+02
1.776600000000000000e+07 1.119950037635335747e+02
1.776960000000000000e+07 2.170998577341555063e+02
1.777320000000000000e+07 1.680846098783157174e+02
1.777680000000000000e+07 3.383746920194292329e+02
1.778040000000000000e+07 1.968873853532765850e+02
1.778400000000000000e+07 5.143582982446769591e+01
1.778760000000000000e+07 4.172033295627001621e+02
1.779120000000000000e+07 9.431167039688334341e+01
1.779480000000000000e+07 5.143582982446769591e+01
1.779840000000000000e+07 8.167629519221515011e+01
1.780200000000000000e+07 1.119950037635335747e+02
1.780560000000000000e+07 5.143582982446769591e+01
1.780920000000000000e+07 5.143582982446769591e+01
1.781280000000000000e+07 5.143582982446769591e+01
1.781640000000000000e+07 8.167629519221515011e+01
1.782000000000000000e+07 1.175676326969020238e+03
1.782360000000000000e+07 4.222564476579198640e+02
1.782720000000000000e+07 3.621243612934329121e+02
1.783080000000000000e+07 3.924430698647513509e+02
1.783440000000000000e+07 8.167629519221515011e+01
1.783800000000000000e+07 2.120467396389357759e+02
1.784160000000000000e+07 3.120984874086005334e+02
1.784520000000000000e+07 1.317021690770475288e+02
1.784880000000000000e+07 4.449954790864086931e+02
1.785240000000000000e+07 2.357964089129394836e+02
1.785600000000000000e+07 2.297326529722048463e+02
1.785960000000000000e+07 2.368070230476694462e+02
1.786320000000000000e+07 3.323109597894795115e+02
1.786680000000000000e+07 1.519146414579264786e+02
1.787040000000000000e+07 2.332698498653296042e+02
1.787400000000000000e+07 5.143582982446769591e+01
1.787760000000000000e+07 7.712828839879136922e+01
1.788120000000000000e+07 8.925597233504473138e+01
1.788480000000000000e+07 6.196913577141429386e+01
1.788840000000000000e+07 8.672941328743489464e+01
1.789200000000000000e+07 5.143582982446769591e+01
1.789560000000000000e+07 5.143582982446769591e+01
1.789920000000000000e+07 5.143582982446769591e+01
1.790280000000000000e+07 1.205853068576155067e+02
1.790640000000000000e+07 1.290382145823244855e+03
1.791000000000000000e+07 6.951248247997857561e+02
1.791360000000000000e+07 5.046222820943156080e+02
1.791720000000000000e+07 4.374158019435791402e+02
1.792080000000000000e+07 5.143582982446769591e+01
1.792440000000000000e+07 5.824402817920716871e+02
1.792800000000000000e+07 2.095201805913258966e+02
1.793160000000000000e+07 1.984033184496341562e+02
1.793520000000000000e+07 2.570194954285484528e+02
1.793880000000000000e+07 3.798102746267020393e+02
1.794240000000000000e+07 4.470167547774386207e+02
1.794600000000000000e+07 9.936220852548423466e+01
1.794960000000000000e+07 1.519146414579264786e+02
1.795320000000000000e+07 7.207537196185376160e+01
1.795680000000000000e+07 1.594943186007561167e+02
1.796040000000000000e+07 1.221012399539730637e+02
1.796400000000000000e+07 7.207576934683480374e+01
1.796760000000000000e+07 6.045319679011764435e+01
1.797120000000000000e+07 7.460193100946362676e+01
1.797480000000000000e+07 8.672941328743489464e+01
1.797840000000000000e+07 9.936220852548423466e+01
1.798200000000000000e+07 5.143582982446769591e+01
1.798560000000000000e+07 5.143582982446769591e+01
1.798920000000000000e+07 5.143582982446769591e+01
1.799280000000000000e+07 7.274648090621340089e+02
1.799640000000000000e+07 1.147378941821262742e+03
1.800000000000000000e+07 3.772837155790921315e+02
1.800360000000000000e+07 5.612171952764626894e+02
1.800720000000000000e+07 3.232153377337700135e+02
1.801080000000000000e+07 5.723340456016322833e+02
1.801440000000000000e+07 2.069936215437160172e+02
1.801800000000000000e+07 3.535340463050884523e+02
1.802160000000000000e+07 7.055943298055713342e+01
1.802520000000000000e+07 3.722305974838724296e+02
1.802880000000000000e+07 3.646509203410428199e+02
1.803240000000000000e+07 1.534305744765437964e+02
1.803600000000000000e+07 1.594943186007561167e+02
1.803960000000000000e+07 1.468615233627067482e+02
1.804320000000000000e+07 1.433243382861043358e+02
1.804680000000000000e+07 1.756642870211452703e+02
1.805040000000000000e+07 5.186389007763577297e+01
1.805400000000000000e+07 1.044153266207039792e+02
1.805760000000000000e+07 5.143582982446769591e+01
1.806120000000000000e+07 5.143582982446769591e+01
1.806480000000000000e+07 5.143582982446769591e+01
1.806840000000000000e+07 7.207537196185376160e+01
1.807200000000000000e+07 5.143582982446769591e+01
1.807560000000000000e+07 4.146767705150903680e+02
1.807920000000000000e+07 6.213493290625194732e+02
1.808280000000000000e+07 5.955784078082709811e+02
1.808640000000000000e+07 3.196781645514301431e+02
1.809000000000000000e+07 6.449569481902415191e+01
1.809360000000000000e+07 2.519663773333286656e+02
1.809720000000000000e+07 5.143582982446769591e+01
1.810080000000000000e+07 5.143582982446769591e+01
1.810440000000000000e+07 5.223081954275847920e+02
1.810800000000000000e+07 3.459543691622588426e+02
1.811160000000000000e+07 3.494915660553836005e+02
1.811520000000000000e+07 3.545446841506033024e+02
1.811880000000000000e+07 1.271543580491927941e+02
1.812240000000000000e+07 3.146250464562104412e+02
1.812600000000000000e+07 3.333215739242095310e+02
1.812960000000000000e+07 1.306915430480549674e+02
1.813320000000000000e+07 2.170998577341555063e+02
1.813680000000000000e+07 6.045445418470237797e+01
1.814040000000000000e+07 7.207537196185376160e+01
1.814400000000000000e+07 9.077190535366204927e+01
1.814760000000000000e+07 5.143582982446769591e+01
1.815120000000000000e+07 5.143582982446769591e+01
1.815480000000000000e+07 5.143582982446769591e+01
1.815840000000000000e+07 5.143582982446769591e+01
1.816200000000000000e+07 1.994139444008864359e+02
1.816560000000000000e+07 7.037151160773454421e+02
1.816920000000000000e+07 8.067987060179792707e+02
1.817280000000000000e+07 9.528338951553025709e+02
1.817640000000000000e+07 1.842545901152272165e+02
1.818000000000000000e+07 5.143582982446769591e+01
1.818360000000000000e+07 5.143582982446769591e+01
1.818720000000000000e+07 9.178253138265462496e+01
1.819080000000000000e+07 3.146250464562104412e+02
1.819440000000000000e+07 4.748089043011471517e+02
1.819800000000000000e+07 4.535857703639682654e+02
1.820160000000000000e+07 2.297326529722048463e+02
1.820520000000000000e+07 2.893594559801117043e+02
1.820880000000000000e+07 1.867811491628371243e+02
1.821240000000000000e+07 3.924430698647513509e+02
1.821600000000000000e+07 1.594943186007561167e+02
1.821960000000000000e+07 8.672941328743489464e+01
1.822320000000000000e+07 7.207549058574454648e+01
1.822680000000000000e+07 5.143582982446769591e+01
1.823040000000000000e+07 5.143582982446769591e+01
1.823400000000000000e+07 5.143582982446769591e+01
1.823760000000000000e+07 5.143582982446769591e+01
1.824120000000000000e+07 5.143582982446769591e+01
1.824480000000000000e+07 5.143582982446769591e+01
1.824840000000000000e+07 5.143582982446769591e+01
1.825200000000000000e+07 7.289807065534441790e+02
1.825560000000000000e+07 6.056846439987103849e+02
1.825920000000000000e+07 6.274130612924691377e+02
1.826280000000000000e+07 4.020439752770409996e+02
1.826640000000000000e+07 9.178253138265462496e+01
1.827000000000000000e+07 5.143582982446769591e+01
1.827360000000000000e+07 5.143582982446769591e+01
1.827720000000000000e+07 2.893594559801117043e+02
1.828080000000000000e+07 1.145215628111434683e+02
1.828440000000000000e+07 7.198851319193045128e+02
1.828800000000000000e+07 3.323109597894795115e+02
1.829160000000000000e+07 2.443867001904991128e+02
1.829520000000000000e+07 1.044153266207039792e+02
1.829880000000000000e+07 4.808726365310968163e+02
1.830240000000000000e+07 3.419118889125539908e+02
1.830600000000000000e+07 5.143582982446769591e+01
1.830960000000000000e+07 1.271537530743463833e+02
1.831320000000000000e+07 7.207537196185376160e+01
1.831680000000000000e+07 5.143582982446769591e+01
1.832040000000000000e+07 5.143582982446769591e+01
1.832400000000000000e+07 5.143582982446769591e+01
1.832760000000000000e+07 5.143582982446769591e+01
1.833120000000000000e+07 5.143582982446769591e+01
1.833480000000000000e+07 8.167629519221515011e+01
1.833840000000000000e+07 6.248865022448593436e+02
1.834200000000000000e+07 1.071582170392966418e+03
1.834560000000000000e+07 4.409529751259190675e+02
1.834920000000000000e+07 3.247312826466499018e+02
1.835280000000000000e+07 2.221529758293752650e+02
1.835640000000000000e+07 1.867811491628371243e+02
1.836000000000000000e+07 6.045319679011764435e+01
1.836360000000000000e+07 2.519663773333286656e+02
1.836720000000000000e+07 2.322592120198147256e+02
1.837080000000000000e+07 3.671774793886526709e+02
1.837440000000000000e+07 2.610619993890381352e+02
1.837800000000000000e+07 4.520698728726583226e+02
1.838160000000000000e+07 3.732412116186024491e+02
